species,sex,day,month,year,recap,wt_with_bag,bag_wt,ticks
Siskin,M,15,2,2011,0,11.77,0,0
Chaffinch,F,15,2,2011,0,23.39,0,0
Siskin,F,15,2,2011,0,13.73,0,0
Siskin,M,15,2,2011,0,13.36,0,0
Siskin,F,15,2,2011,0,11.2,0,0
Chaffinch,M,15,2,2011,0,22.38,0,0
Siskin,M,15,2,2011,0,14.05,0,0
Siskin,F,15,2,2011,0,14.6,0,0
Siskin,M,15,2,2011,0,13.77,0,0
Siskin,M,15,2,2011,1,13.55,0,0
Siskin,F,15,2,2011,0,13.6,0,0
Siskin,M,15,2,2011,0,13.36,0,0
Chaffinch,F,15,2,2011,0,19.72,0,0
Siskin,F,15,2,2011,0,13.42,0,0
Siskin,F,15,2,2011,0,14.47,0,0
Siskin,M,15,2,2011,0,12.63,0,0
Siskin,M,15,2,2011,0,14.71,0,0
Siskin,M,15,2,2011,0,13.03,0,0
Siskin,M,15,2,2011,0,13.6,0,0
Siskin,F,15,2,2011,0,13.37,0,0
Great tit,M,15,2,2011,0,21.57,0,0
Robin,,15,2,2011,1,18.55,0,0
Blue tit,,15,2,2011,0,12.09,0,0
Coal tit,,15,2,2011,1,9.86,0,0
Blue tit,,15,2,2011,1,12.17,0,0
Siskin,F,15,2,2011,0,12.26,0,0
Chaffinch,F,15,2,2011,0,19.42,0,0
Siskin,F,15,2,2011,0,13.15,0,0
Blue tit,,15,2,2011,0,11.12,0,0
Chaffinch,M,15,2,2011,1,21.45,0,0
Great tit,M,15,2,2011,1,19.76,0,0
Siskin,M,15,2,2011,0,11.79,0,0
Chaffinch,F,15,2,2011,0,19.84,0,0
Blue tit,,15,2,2011,1,12.12,0,0
Chaffinch,M,15,2,2011,0,23.08,0,0
Siskin,F,15,2,2011,0,13.8,0,0
Chaffinch,F,15,2,2011,0,19.48,0,0
Siskin,F,15,2,2011,1,12.57,0,0
Siskin,M,15,2,2011,0,13.41,0,0
Siskin,M,15,2,2011,0,15.05,0,0
Goldfinch,F,15,2,2011,1,14.22,0,0
Goldfinch,M,15,2,2011,0,16.52,0,0
Siskin,M,15,2,2011,0,12.28,0,0
Chaffinch,M,15,2,2011,0,23.55,0,0
Siskin,F,15,2,2011,0,13.09,0,0
Siskin,M,15,2,2011,0,13.37,0,0
Robin,,21,3,2011,0,18.93,0,0
Blue tit,,21,3,2011,0,10.17,0,0
Blue tit,,21,3,2011,1,9.47,0,0
Chaffinch,M,21,3,2011,0,20.92,0,0
Siskin,M,21,3,2011,0,13.51,0,0
Siskin,F,21,3,2011,0,12.36,0,0
Siskin,M,21,3,2011,0,11.4,0,0
Great tit,F,21,3,2011,0,17.67,0,0
Blue tit,,21,3,2011,1,11.2,0,0
Dunnock,,21,3,2011,1,21.73,0,0
Blue tit,,21,3,2011,1,9.98,0,0
Great tit,M,21,3,2011,0,20.58,0,0
Chaffinch,F,21,3,2011,0,21.51,0,0
Siskin,F,21,3,2011,1,12.26,0,0
Siskin,F,21,3,2011,0,11.95,0,0
Great tit,F,21,3,2011,0,18.18,0,0
Great tit,F,21,3,2011,0,18.89,0,0
Goldfinch,M,21,3,2011,0,15.4,0,0
Siskin,M,21,3,2011,0,12.23,0,0
Siskin,F,21,3,2011,0,12.84,0,0
Blue tit,,21,3,2011,1,10.67,0,0
Coal tit,,21,3,2011,0,8.51,0,0
Siskin,F,21,3,2011,0,12.32,0,0
Siskin,M,21,3,2011,0,12.15,0,0
Siskin,M,21,3,2011,1,13.46,0,0
Chaffinch,F,21,3,2011,0,20.32,0,0
Chaffinch,M,21,3,2011,0,22.52,0,0
Blue tit,,21,3,2011,1,11.22,0,0
Blue tit,,21,3,2011,1,11.16,0,0
Blue tit,,21,3,2011,1,11.17,0,0
Blue tit,,21,3,2011,1,10.87,0,0
Chaffinch,F,21,3,2011,0,19.87,0,0
Chaffinch,M,21,3,2011,0,20.86,0,0
Blue tit,,21,3,2011,0,11.17,0,0
Siskin,F,21,3,2011,0,12.35,0,0
Chaffinch,F,21,3,2011,1,18.57,0,0
Siskin,M,21,3,2011,0,12.21,0,0
Robin,,21,3,2011,1,19.57,0,0
Dunnock,,21,3,2011,1,23.29,0,0
Chaffinch,F,21,3,2011,0,20.35,0,0
Siskin,M,21,3,2011,0,12.92,0,0
Siskin,F,21,3,2011,0,12.04,0,0
Blue tit,,21,3,2011,0,11.61,0,0
Blue tit,,21,3,2011,0,11.19,0,0
Siskin,M,21,3,2011,0,12.19,0,0
Siskin,M,21,3,2011,1,13.2,0,0
Siskin,M,21,3,2011,0,11.63,0,0
Goldfinch,F,21,3,2011,0,4.99,0,0
Goldfinch,M,21,3,2011,0,15.94,0,0
Siskin,M,21,3,2011,0,11.71,0,0
Coal tit,,21,3,2011,0,8.93,0,0
Blue tit,,21,3,2011,0,10.71,0,0
Coal tit,,21,3,2011,0,9.82,0,0
Chaffinch,F,21,3,2011,0,19.67,0,0
Blue tit,,21,3,2011,1,11.11,0,0
Chaffinch,M,21,3,2011,0,21.37,0,0
Blue tit,,21,3,2011,1,10.47,0,0
Chaffinch,F,21,3,2011,0,20.56,0,0
Blue tit,,21,3,2011,0,9.76,0,0
Blue tit,,21,3,2011,0,10.16,0,0
Chaffinch,F,21,3,2011,0,19.24,0,0
Goldfinch,M,21,3,2011,0,18.03,0,0
Great tit,M,21,3,2011,0,19.82,0,0
Great tit,M,21,3,2011,0,20.47,0,0
Great tit,F,21,3,2011,0,18.37,0,0
Chaffinch,M,21,3,2011,0,21.42,0,0
Great tit,F,21,3,2011,1,19.5,0,0
Chaffinch,F,21,3,2011,0,20.48,0,0
Blue tit,,21,3,2011,0,11.27,0,0
Chaffinch,M,21,3,2011,0,23.17,0,0
Coal tit,,21,3,2011,0,9.21,0,0
Blue tit,,21,3,2011,0,10.75,0,0
Blue tit,,21,3,2011,1,10.58,0,0
Blue tit,,21,3,2011,0,11.71,0,0
Dunnock,,21,3,2011,1,21.48,0,0
Great tit,F,21,3,2011,1,18.27,0,0
Great tit,M,21,3,2011,1,21.61,0,0
Great tit,M,21,3,2011,1,21.01,0,0
Chaffinch,F,21,3,2011,0,19.58,0,0
Chaffinch,M,21,3,2011,0,23.07,0,0
Coal tit,,21,3,2011,1,9.16,0,0
Blue tit,,21,3,2011,0,10.87,0,0
Blue tit,,21,3,2011,0,11.21,0,0
Great tit,M,21,3,2011,1,20.3,0,0
Blue tit,,21,3,2011,1,11.86,0,0
Coal tit,,23,3,2011,1,9.25,0,0
Great tit,F,23,3,2011,1,17.13,0,0
Great tit,F,23,3,2011,1,17.93,0,0
Siskin,M,23,3,2011,0,12.13,0,0
Blue tit,,23,3,2011,1,10.89,0,0
Siskin,F,23,3,2011,0,11.95,0,0
Chaffinch,F,23,3,2011,1,17.39,0,1
Blue tit,,23,3,2011,1,9.42,0,0
Siskin,M,23,3,2011,0,11.67,0,0
Great tit,M,23,3,2011,0,18.06,0,0
Siskin,F,23,3,2011,0,12.93,0,0
Siskin,M,23,3,2011,0,11.57,0,0
Great tit,M,23,3,2011,1,19.01,0,0
Great tit,F,23,3,2011,1,17.06,0,0
Siskin,M,23,3,2011,0,11.97,0,0
Siskin,F,23,3,2011,1,13.01,0,0
Siskin,M,23,3,2011,0,11.37,0,0
Blue tit,,23,3,2011,1,10.84,0,0
Goldfinch,M,23,3,2011,1,17.71,0,0
Blue tit,,23,3,2011,1,10.77,0,0
Siskin,F,23,3,2011,1,13.11,0,1
Siskin,M,23,3,2011,1,12.31,0,0
Siskin,M,23,3,2011,0,12.32,0,0
Siskin,M,23,3,2011,1,12.61,0,0
Siskin,M,23,3,2011,1,11.3,0,0
Chaffinch,M,23,3,2011,1,22.44,0,0
Blue tit,,23,3,2011,1,11.41,0,0
Siskin,F,23,3,2011,1,12.64,0,0
Siskin,F,23,3,2011,0,12.33,0,0
Chaffinch,M,23,3,2011,0,21.91,0,1
Blue tit,,23,3,2011,1,9.78,0,0
Siskin,F,23,3,2011,1,11.8,0,0
Siskin,M,23,3,2011,0,12.26,0,0
Siskin,M,23,3,2011,1,11.96,0,0
Great tit,,23,3,2011,0,17.53,0,1
Siskin,F,23,3,2011,0,11.76,0,0
Blue tit,,23,3,2011,1,10.85,0,0
Goldfinch,,23,3,2011,0,14.82,0,0
Chaffinch,M,23,3,2011,0,21.94,0,0
Siskin,M,23,3,2011,0,12.31,0,0
Goldfinch,F,23,3,2011,1,17.32,0,0
Chaffinch,F,23,3,2011,0,21.03,0,0
Blue tit,,23,3,2011,1,10.31,0,0
Blue tit,,23,3,2011,1,11.57,0,0
Siskin,M,23,3,2011,1,12.11,0,0
Great tit,M,23,3,2011,1,19.38,0,0
Great tit,,23,3,2011,0,17.33,0,0
Blue tit,,23,3,2011,0,11.19,0,0
Blue tit,,23,3,2011,1,10.52,0,0
Siskin,M,23,3,2011,1,12.44,0,0
Chaffinch,M,23,3,2011,0,23.33,0,0
Goldfinch,F,23,3,2011,0,14.5,0,0
Chaffinch,F,23,3,2011,0,20.39,0,0
Chaffinch,M,23,3,2011,0,20.69,0,0
Blue tit,,23,3,2011,1,10.81,0,0
Blue tit,,23,3,2011,1,11.28,0,0
Blue tit,,23,3,2011,0,10.99,0,0
Blue tit,,23,3,2011,0,10.61,0,0
Chaffinch,M,23,3,2011,0,20.87,0,0
Robin,,23,3,2011,0,21.4,0,0
Great tit,F,23,3,2011,1,19.43,0,0
Dunnock,,23,3,2011,0,22.39,0,0
Chaffinch,F,23,3,2011,0,21.38,0,0
Siskin,F,23,3,2011,0,12.68,0,0
Chaffinch,MM,23,3,2011,1,23.11,0,0
Blue tit,,23,3,2011,1,11.77,0,0
Chaffinch,M,23,3,2011,0,18.06,0,0
Chaffinch,M,23,3,2011,0,23.83,0,2
Blue tit,,23,3,2011,1,11.23,0,0
Chaffinch,F,23,3,2011,0,21.47,0,0
Chaffinch,F,23,3,2011,1,17.5,0,4
Chaffinch,F,23,3,2011,0,21.51,0,0
Coal tit,,23,3,2011,1,9.76,0,0
Blue tit,,23,3,2011,1,10.68,0,0
Blue tit,,23,3,2011,0,10.92,0,0
Chaffinch,F,23,3,2011,0,20.6,0,0
Dunnock,,27,3,2011,0,19.73,0,1
Chaffinch,F,27,3,2011,1,18.9,0,0
Chaffinch,M,27,3,2011,1,21.64,0,1
Great tit,,27,3,2011,1,17.9,0,0
Great tit,F,27,3,2011,0,18.94,0,1
Blue tit,,27,3,2011,1,9.93,0,0
Great tit,F,27,3,2011,1,17.51,0,1
Robin,,27,3,2011,0,19.78,0,0
Robin,,27,3,2011,0,19.94,0,0
Blackbird,M,27,3,2011,1,115,20,4
Blackbird,F,27,3,2011,1,138,20,0
Great tit,F,27,3,2011,1,18.45,0,1
Blue tit,,27,3,2011,1,11.91,0,0
Blue tit,,27,3,2011,0,11.16,0,0
Chaffinch,F,27,3,2011,0,21.8,0,0
Siskin,F,27,3,2011,0,12.51,0,0
Blue tit,,27,3,2011,0,10.9,0,0
Great tit,,27,3,2011,0,17.97,0,0
Chaffinch,M,27,3,2011,0,20.4,0,0
Blue tit,,27,3,2011,1,10.24,0,0
Goldfinch,F,27,3,2011,0,16.27,0,0
Dunnock,,27,3,2011,1,20.27,0,1
Chaffinch,M,27,3,2011,0,21.98,0,0
Blue tit,,27,3,2011,1,10.5,0,0
Chaffinch,M,27,3,2011,1,21.89,0,1
Chaffinch,M,27,3,2011,0,21.46,0,1
Great tit,M,27,3,2011,1,19.7,0,3
Great tit,M,27,3,2011,0,20.06,0,0
Blue tit,,27,3,2011,1,11.67,0,0
Blue tit,,27,3,2011,0,10.22,0,0
Robin,,27,3,2011,0,19.74,0,0
Chaffinch,F,27,3,2011,0,19.51,0,0
Blue tit,,27,3,2011,0,9.78,0,0
Great tit,F,27,3,2011,0,17.74,0,0
Greenfinch,M,27,3,2011,0,25.15,0,0
Robin,,27,3,2011,0,18.94,0,1
Coal tit,,27,3,2011,1,9.24,0,0
Chaffinch,M,27,3,2011,0,22.84,0,0
Greenfinch,F,27,3,2011,0,23.73,0,0
Blue tit,,27,3,2011,0,10.31,0,0
Blue tit,,27,3,2011,1,11.1,0,0
Great tit,M,27,3,2011,0,17.58,0,23
Blue tit,,27,3,2011,1,11.03,0,0
Blue tit,,27,3,2011,1,11.42,0,1
Blue tit,,27,3,2011,1,10.73,0,0
Chaffinch,M,27,3,2011,0,21.24,0,1
Robin,,27,3,2011,0,18.64,0,0
Chaffinch,M,27,3,2011,0,23.15,0,0
Siskin,M,14,4,2011,0,11.41,0,0
Siskin,M,14,4,2011,1,12.28,0,0
Siskin,M,14,4,2011,0,12.06,0,0
Siskin,M,14,4,2011,0,11.84,0,0
Siskin,M,14,4,2011,1,13.25,0,0
Siskin,M,14,4,2011,1,12.29,0,0
Siskin,M,14,4,2011,0,13.15,0,0
Siskin,F,14,4,2011,0,13.43,0,0
Siskin,F,14,4,2011,0,13.2,0,0
Siskin,F,14,4,2011,0,13.94,0,0
Siskin,M,14,4,2011,0,12.2,0,0
Siskin,M,14,4,2011,0,12.44,0,0
Siskin,F,14,4,2011,0,13.01,0,2
Siskin,M,14,4,2011,0,13.41,0,0
Siskin,M,14,4,2011,0,11.14,0,0
Siskin,M,14,4,2011,0,12.07,0,0
Coal tit,,14,4,2011,1,9.09,0,0
Coal tit,,14,4,2011,0,8.91,0,7
Siskin,F,14,4,2011,0,12.86,0,0
Siskin,F,14,4,2011,0,13.72,0,0
Coal tit,,14,4,2011,1,10.37,0,0
Chaffinch,F,14,4,2011,1,20.68,0,0
Chaffinch,F,14,4,2011,0,19.73,0,0
Siskin,M,14,4,2011,0,12.03,0,0
Chaffinch,F,14,4,2011,0,21.09,0,2
Coal tit,,14,4,2011,0,8,0,2
Blue tit,,14,4,2011,1,10.73,0,0
Siskin,M,14,4,2011,0,12.23,0,0
Siskin,F,14,4,2011,0,14.6,0,1
Siskin,M,14,4,2011,0,12.72,0,0
Siskin,F,14,4,2011,0,11.44,0,0
Siskin,M,14,4,2011,1,12.87,0,0
Siskin,M,14,4,2011,0,13.03,0,0
Siskin,M,14,4,2011,0,12.52,0,0
Siskin,M,14,4,2011,0,11.8,0,0
Siskin,M,14,4,2011,0,12.8,0,0
Siskin,F,14,4,2011,0,13.57,0,0
Siskin,F,14,4,2011,0,14.35,0,0
Siskin,M,14,4,2011,0,12.63,0,0
Siskin,M,14,4,2011,0,11.75,0,0
Siskin,M,14,4,2011,0,12.27,0,0
Siskin,M,14,4,2011,0,12.38,0,0
Siskin,F,14,4,2011,0,12.6,0,0
Siskin,M,14,4,2011,0,12.14,0,0
Chaffinch,M,14,4,2011,1,23.12,0,0
Siskin,M,14,4,2011,0,11.64,0,1
Chaffinch,F,14,4,2011,0,20.87,0,0
Great tit,,14,4,2011,1,20.04,0,0
Chaffinch,M,14,4,2011,1,21.07,0,0
Chaffinch,M,14,4,2011,0,22.85,0,1
Chaffinch,M,14,4,2011,0,22.25,0,0
Siskin,F,14,4,2011,0,14.64,0,1
Siskin,M,14,4,2011,0,12.17,0,0
Siskin,F,14,4,2011,1,14.93,0,0
Chaffinch,M,14,4,2011,0,23.63,0,0
Siskin,M,14,4,2011,0,12.14,0,0
Chaffinch,F,14,4,2011,0,21.93,0,1
Siskin,F,14,4,2011,0,13.35,0,0
Siskin,M,14,4,2011,1,12.8,0,0
Siskin,M,14,4,2011,1,12.14,0,0
Great tit,,14,4,2011,1,18.61,0,0
Chaffinch,F,14,4,2011,0,20.58,0,1
Blue tit,,14,4,2011,1,11.9,0,0
Great tit,F,19,4,2011,0,19.28,0,0
Chaffinch,M,19,4,2011,0,20.73,0,1
Siskin,F,19,4,2011,1,14.1,0,0
Robin,,19,4,2011,0,16.28,0,0
Siskin,M,19,4,2011,0,11.93,0,0
Coal tit,,19,4,2011,1,10.74,0,2
Blackbird,F,19,4,2011,1,125,20,15
Chaffinch,F,19,4,2011,0,21.58,0,1
Robin,,19,4,2011,1,20.53,0,0
Blue tit,,19,4,2011,0,10.96,0,1
Great tit,F,19,4,2011,1,18.37,0,0
Great tit,F,19,4,2011,1,18.81,0,1
Siskin,F,19,4,2011,0,13.27,0,1
Siskin,M,19,4,2011,0,11.46,0,0
Coal tit,,19,4,2011,0,9.01,0,0
Coal tit,,19,4,2011,0,8.69,0,0
Dunnock,,19,4,2011,1,20.77,0,5
Chaffinch,F,19,4,2011,0,19.74,0,0
Greenfinch,M,19,4,2011,0,25.38,0,0
Dunnock,,19,4,2011,1,19.45,0,5
Blackbird,M,19,4,2011,0,119,20,5
Chaffinch,M,19,4,2011,0,21.8,0,0
Chaffinch,F,19,4,2011,0,21.34,0,9
Great tit,F,29,4,2011,1,21.1,0,4
Great tit,F,29,4,2011,1,20.43,0,0
Chaffinch,M,29,4,2011,0,22.24,0,0
Robin,,29,4,2011,1,19.32,0,2
Blue tit,,29,4,2011,1,11.73,0,0
Robin,,29,4,2011,1,20.03,0,0
Great tit,M,29,4,2011,1,21.12,0,1
Chaffinch,F,17,5,2011,1,21.3,0,2
Siskin,,17,5,2011,0,10.83,0,0
Siskin,M,17,5,2011,0,12.26,0,0
Chaffinch,F,17,5,2011,0,20.37,0,1
Siskin,,17,5,2011,0,11.68,0,0
Siskin,,17,5,2011,0,11.32,0,0
Siskin,,17,5,2011,0,11.45,0,0
Siskin,,17,5,2011,0,11.17,0,0
Siskin,F,17,5,2011,0,13.61,0,0
Siskin,,17,5,2011,0,11.57,0,0
Siskin,,17,5,2011,0,11.23,0,0
Siskin,M,17,5,2011,0,12.64,0,0
Siskin,M,17,5,2011,1,11.53,0,0
Siskin,,17,5,2011,0,10.85,0,0
Siskin,F,17,5,2011,1,13.7,0,0
Siskin,M,17,5,2011,0,12.95,0,0
Siskin,M,17,5,2011,1,12.93,0,0
Dunnock,,17,5,2011,1,20.91,0,3
Siskin,F,17,5,2011,0,14.18,0,0
Siskin,M,17,5,2011,0,12.42,0,0
Siskin,,17,5,2011,0,10.64,0,0
Siskin,,17,5,2011,0,11.38,0,0
Siskin,F,17,5,2011,1,12.77,0,0
Siskin,,17,5,2011,0,11.5,0,0
Siskin,M,17,5,2011,1,11.62,0,0
Siskin,,17,5,2011,0,11.47,0,0
Siskin,,17,5,2011,0,11.26,0,0
Siskin,,17,5,2011,0,11.36,0,0
Siskin,,17,5,2011,0,11.25,0,0
Siskin,M,17,5,2011,0,11.87,0,0
Siskin,,17,5,2011,0,11.36,0,2
Siskin,,17,5,2011,0,11.34,0,0
Great tit,M,17,5,2011,1,19.82,0,3
Siskin,,17,5,2011,0,11.45,0,0
Siskin,M,17,5,2011,0,11.97,0,0
Siskin,M,17,5,2011,0,13.12,0,0
Siskin,,17,5,2011,0,11.74,0,0
Chaffinch,M,17,5,2011,0,23.27,0,0
Siskin,,17,5,2011,0,11.44,0,0
Siskin,M,17,5,2011,0,12.81,0,0
Siskin,,17,5,2011,0,11.54,0,0
Chaffinch,M,17,5,2011,1,22.14,0,1
Siskin,F,17,5,2011,1,12.97,0,0
Siskin,F,17,5,2011,0,13.9,0,0
Great tit,F,17,5,2011,1,19.44,0,1
Siskin,,17,5,2011,0,11.9,0,0
Siskin,F,17,5,2011,0,14.18,0,0
Chaffinch,F,17,5,2011,0,23.66,0,0
Siskin,,17,5,2011,0,12.04,0,0
Siskin,M,17,5,2011,0,11.87,0,0
Chaffinch,M,17,5,2011,0,22.8,0,0
Siskin,M,17,5,2011,0,11.76,0,0
Siskin,M,17,5,2011,0,11.69,0,0
Siskin,,17,5,2011,0,11.85,0,0
Chaffinch,F,17,5,2011,0,20.6,0,3
Siskin,,17,5,2011,0,11.31,0,0
Siskin,M,17,5,2011,0,13.56,0,0
Siskin,M,17,5,2011,1,12.69,0,0
Siskin,,17,5,2011,0,11.64,0,0
Siskin,F,17,5,2011,0,13.13,0,0
Siskin,F,17,5,2011,0,12.24,0,0
Siskin,,17,5,2011,0,11.9,0,0
Chaffinch,F,17,5,2011,0,18.6,0,1
Chaffinch,M,17,5,2011,0,22.31,0,3
Siskin,F,17,5,2011,1,14.72,0,0
Siskin,F,17,5,2011,0,13.18,0,0
Siskin,,17,5,2011,0,12.64,0,0
Siskin,F,17,5,2011,1,12.67,0,0
Siskin,M,17,5,2011,0,12.94,0,0
Siskin,M,17,5,2011,0,12.92,0,1
Chaffinch,M,17,5,2011,0,21.52,0,1
Siskin,,17,5,2011,0,11.47,0,0
Chaffinch,F,17,5,2011,1,20.56,0,11
Siskin,M,17,5,2011,0,11.83,0,0
Siskin,M,25,5,2011,0,12.6,0,0
Siskin,,25,5,2011,0,12.43,0,0
Siskin,M,25,5,2011,0,12.66,0,0
Siskin,,25,5,2011,1,11.69,0,0
Siskin,M,25,5,2011,0,13.12,0,0
Blue tit,,25,5,2011,0,11.43,0,0
Siskin,F,25,5,2011,1,13.37,0,0
Siskin,M,25,5,2011,1,12.02,0,0
Siskin,,25,5,2011,0,11.51,0,3
Siskin,M,25,5,2011,1,11.65,0,0
Coal tit,,25,5,2011,0,9.11,0,0
Siskin,F,25,5,2011,0,13.59,0,0
Great tit,F,25,5,2011,1,18.65,0,0
Siskin,F,25,5,2011,0,13.82,0,0
Siskin,M,25,5,2011,0,12.38,0,0
Siskin,M,25,5,2011,0,11.91,0,0
Siskin,M,25,5,2011,0,11.71,0,0
Siskin,,25,5,2011,0,9.88,0,1
Siskin,F,25,5,2011,1,12.68,0,0
Siskin,F,25,5,2011,1,12.64,0,0
Siskin,,25,5,2011,1,11.41,0,0
Siskin,,25,5,2011,0,11.07,0,0
Siskin,F,25,5,2011,1,13.55,0,0
Chaffinch,,25,5,2011,0,22.53,0,1
Siskin,,25,5,2011,0,11.49,0,0
Siskin,M,25,5,2011,0,11.98,0,0
Siskin,M,25,5,2011,1,12.28,0,0
Siskin,F,25,5,2011,0,14.21,0,0
Siskin,,25,5,2011,1,11.43,0,0
Siskin,,25,5,2011,0,11.19,0,0
Siskin,,25,5,2011,0,11.94,0,0
Siskin,,25,5,2011,0,11.69,0,0
Siskin,,25,5,2011,1,11.03,0,0
Siskin,M,25,5,2011,1,11.78,0,0
Siskin,,25,5,2011,0,10.98,0,0
Goldfinch,M,25,5,2011,0,16.05,0,1
Siskin,M,25,5,2011,0,13.51,0,0
Siskin,F,25,5,2011,0,13.33,0,0
Siskin,F,25,5,2011,1,13.71,0,0
Siskin,M,25,5,2011,1,12.98,0,0
Siskin,M,25,5,2011,0,12.53,0,0
Siskin,M,25,5,2011,0,13,0,0
Siskin,M,25,5,2011,1,12.56,0,0
Siskin,,25,5,2011,1,11.49,0,0
Siskin,,25,5,2011,1,11.95,0,0
Siskin,F,25,5,2011,0,11.46,0,0
Siskin,,25,5,2011,0,12.09,0,1
Siskin,F,25,5,2011,1,14.43,0,0
Siskin,,25,5,2011,0,12.49,0,0
Greenfinch,F,25,5,2011,0,24.14,0,0
Siskin,F,25,5,2011,0,13.02,0,0
Siskin,,25,5,2011,0,12.12,0,0
Siskin,,25,5,2011,1,11.84,0,0
Siskin,,25,5,2011,0,12.27,0,0
Siskin,,25,5,2011,0,11.27,0,0
Siskin,M,25,5,2011,0,12.61,0,0
Siskin,M,25,5,2011,1,11.68,0,0
Goldfinch,M,25,5,2011,0,16.24,0,0
Siskin,,25,5,2011,0,11.36,0,1
Siskin,F,25,5,2011,0,13.6,0,0
Siskin,F,25,5,2011,0,12.57,0,0
Siskin,,25,5,2011,1,11.29,0,0
Siskin,F,25,5,2011,0,13.32,0,0
Siskin,M,25,5,2011,0,12.26,0,0
Siskin,M,25,5,2011,0,12.93,0,0
Blue tit,,25,5,2011,1,11.2,0,0
Siskin,F,25,5,2011,1,13.42,0,1
Siskin,M,25,5,2011,0,11.85,0,0
Siskin,,25,5,2011,0,11.9,0,0
Siskin,M,25,5,2011,0,13.16,0,0
Siskin,F,25,5,2011,0,11.95,0,0
Chaffinch,F,25,5,2011,0,25.61,0,6
Siskin,F,25,5,2011,0,12.79,0,0
Siskin,M,25,5,2011,0,12.36,0,0
Siskin,,25,5,2011,0,12.08,0,0
Siskin,M,25,5,2011,1,14.38,0,0
Blue tit,F,25,5,2011,1,10.61,0,0
Chaffinch,M,25,5,2011,1,21.23,0,0
Siskin,,25,5,2011,0,11.87,0,0
Siskin,,25,5,2011,0,13.04,0,0
Chaffinch,,25,5,2011,0,22.75,0,0
Siskin,,25,5,2011,1,11.33,0,0
Siskin,,25,5,2011,0,11.96,0,0
Blue tit,,3,6,2011,0,10.65,0,0
Siskin,,3,6,2011,0,11.7,0,0
Siskin,,3,6,2011,0,12.33,0,1
Siskin,,3,6,2011,1,11.6,0,0
Siskin,,3,6,2011,0,10.28,0,0
Siskin,,3,6,2011,0,12.08,0,0
Siskin,,3,6,2011,0,11.23,0,0
Siskin,,3,6,2011,0,12.43,0,1
Siskin,M,3,6,2011,0,11.64,0,0
Siskin,F,3,6,2011,0,11.73,0,0
Siskin,,3,6,2011,0,11.9,0,0
Siskin,,3,6,2011,0,11.44,0,0
Siskin,M,3,6,2011,1,12.13,0,0
Blue tit,,3,6,2011,1,9.86,0,0
Siskin,F,3,6,2011,0,12.89,0,0
Siskin,,3,6,2011,0,12.27,0,
Siskin,,3,6,2011,0,11.53,0,1
Siskin,M,3,6,2011,1,12.01,0,0
Siskin,,3,6,2011,0,11.31,0,0
Siskin,M,3,6,2011,1,13.81,0,0
Siskin,,3,6,2011,0,12.36,0,0
Siskin,,3,6,2011,0,11.81,0,0
Siskin,,3,6,2011,0,11.84,0,0
Siskin,,3,6,2011,1,11.46,0,0
Siskin,,3,6,2011,0,11.99,0,1
Siskin,,3,6,2011,0,12.18,0,0
Siskin,,3,6,2011,0,12.18,0,0
Siskin,M,3,6,2011,0,11.61,0,0
Siskin,M,3,6,2011,1,12.31,0,0
Great tit,F,3,6,2011,1,18.8,0,0
Chaffinch,M,3,6,2011,0,22.2,0,0
Greenfinch,F,3,6,2011,0,27.74,0,1
Chaffinch,,3,6,2011,0,20.88,0,5
Chaffinch,,3,6,2011,0,22.26,0,2
Siskin,,3,6,2011,0,11.53,0,0
Chaffinch,M,3,6,2011,0,21.72,0,10
Siskin,,3,6,2011,0,11.47,0,0
Siskin,,3,6,2011,0,10.78,0,0
Siskin,,3,6,2011,0,12.21,0,1
Siskin,,3,6,2011,1,11.67,0,0
Siskin,,3,6,2011,0,11.29,0,0
Siskin,,3,6,2011,0,11.79,0,0
Siskin,,3,6,2011,0,10.72,0,0
Great tit,F,3,6,2011,1,17.52,0,9
Siskin,,3,6,2011,0,12.2,0,0
Siskin,,3,6,2011,0,11.99,0,0
Coal tit,,3,6,2011,1,8.97,0,0
Siskin,F,3,6,2011,1,14.02,0,0
Siskin,M,3,6,2011,0,12.12,0,0
Siskin,,3,6,2011,0,11.29,0,1
Siskin,,3,6,2011,0,11.98,0,0
Siskin,M,3,6,2011,0,11.49,0,0
Chaffinch,,3,6,2011,0,21.3,0,6
Siskin,,3,6,2011,1,12.19,0,0
Siskin,,3,6,2011,0,12.3,0,1
Chaffinch,,3,6,2011,0,21.42,0,2
Siskin,F,3,6,2011,0,15.08,0,0
Siskin,F,3,6,2011,1,12.97,0,0
Siskin,M,3,6,2011,1,11.45,0,0
Siskin,,3,6,2011,1,11.4,0,0
Siskin,,3,6,2011,1,11.51,0,0
Siskin,,3,6,2011,0,13.13,0,1
Siskin,F,3,6,2011,0,12.83,0,0
Siskin,F,3,6,2011,1,14.2,0,0
Siskin,F,3,6,2011,0,14.52,0,0
Siskin,M,3,6,2011,1,11.88,0,0
Siskin,M,3,6,2011,0,11.46,0,0
Siskin,M,3,6,2011,0,11.12,0,0
Siskin,M,3,6,2011,0,11.89,0,0
Siskin,,3,6,2011,0,11.47,0,1
Siskin,,3,6,2011,0,10.93,0,0
Siskin,F,3,6,2011,0,13.1,0,0
Siskin,M,3,6,2011,1,12.43,0,0
